,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
Op. 11 iii,0,0.0,12.571428571428573,0.0,0.0,0.0,0.0,3.428571428571429,17.71428571428571,0.0,0.0,0.0,0.0,12.571428571428573,0.0,0.0,0.0,3.428571428571429,2.2857142857142856,0.0,0.0,8.571428571428571,0.0,11.428571428571429,0.0,0.0,0.0,11.428571428571429,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,1.7142857142857144,0.0,10.285714285714285,0.0,0.0,1.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 12 i,0,0.0,0.0,0.9721322099805575,3.629293583927415,5.379131561892417,1.7498379779650033,3.175631885936488,3.629293583927415,4.925469863901491,1.3609850939727806,7.3882047958522366,0.0,1.8794556059624112,2.7219701879455607,2.333117303953338,3.9533376539209346,2.20349967595593,2.0738820479585223,0.777705767984446,2.592352559948153,2.4627349319507457,3.7589112119248225,3.370058327932599,0.0,4.795852235904084,3.758911211924823,3.7589112119248225,1.166558651976669,1.6850291639662995,4.018146467919638,0.0,1.555411535968892,1.5554115359688918,0.9073233959818535,1.6850291639662995,0.2592352559948153,0.6480881399870383,0.6480881399870383,1.7498379779650033,0.777705767984446,0.5832793259883345,0.0,0.0,0.0,0.0,0.0,0.388852883992223,0.0,1.166558651976669,0.0,0.0,1.166558651976669,0.777705767984446,0.0,0.0,0.777705767984446,0.0,0.0,1.944264419961115,0.0,0.0,0.0,0.0,1.944264419961115,0.0,0.0,0.0,0.0,1.944264419961115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 12 ii,0,0.0,0.0,0.6777768917949125,4.704569013635276,6.219599712941552,2.990192169683438,0.8372538075113626,4.824176700422614,0.9967307232278128,1.11633841001515,10.445737979427479,0.3189538314329,3.7078382904074636,2.0333306753847378,2.2725460489594127,3.428753687903676,2.7111075671796505,3.9948967386970735,1.3316322462323578,1.4352922414480502,5.860776652579538,4.202216729128459,1.9137229885974005,0.15947691571645,2.6313691093214255,3.4447013794753207,2.1688860537437202,2.1529383621720752,2.543656805677378,2.5516306514632,1.8339845307391751,1.8898014512399328,0.9568614942987003,1.2758153257316,1.6745076150227252,0.0,1.2678414799457776,0.47843074714935013,0.9568614942987003,2.3921537357467506,0.0,0.6937245833665576,0.47843074714935013,0.3189538314329,0.0,0.6379076628658,1.554899928235388,0.0,0.0,0.0,1.4352922414480502,0.0,0.47843074714935013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 12 iii,0,0.2966992211645444,0.5933984423290888,2.5056249227345773,5.960687353195694,2.945234268760044,3.5999505501298055,0.2966992211645444,3.7117072567684497,2.682160959327481,2.076894548151811,5.327234516009395,0.0,7.372975645938926,1.5606379033255033,3.4862158486833965,3.104957349486957,3.4921498331066863,1.115589071578687,2.5249103721102726,3.3497342069477054,2.5249103721102726,3.124242798862652,5.738162937322286,0.0,2.1570033378662377,4.610705896897019,3.5781926072444055,0.7417480529113609,1.115589071578687,2.9729261960687348,3.55346767214736,0.9672394609964148,1.7060205216961302,1.9839287921869202,0.09889974038818146,0.1483496105822722,1.1867968846581776,0.7911979231054519,0.44504883174681664,0.7417480529113609,0.7911979231054519,0.9642724687847694,0.44504883174681664,0.2966992211645444,0.09889974038818146,0.5933984423290888,0.1483496105822722,0.0,0.543948572134998,0.0,0.1483496105822722,0.1483496105822722,0.0,0.2966992211645444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483496105822722,0.0,0.0,0.0,0.0,0.2966992211645444,0.0,0.0,0.1483496105822722,0.0,0.0,0.1483496105822722,0.0,0.2966992211645444,0.0,0.0,0.2966992211645444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 12 iv,0,0.6157290792051496,0.8956059333893086,2.6308424293310937,1.7352364959417852,5.326989457971825,2.1270640917996078,0.0,8.592219423453681,5.205709487825357,2.826756227260005,11.176415710420747,0.0,1.5113350125944582,3.778337531486146,6.614422987218956,2.211027148054855,1.7912118667786172,5.3736356003358505,0.8396305625524767,3.0226700251889165,3.3865099356283226,2.826756227260005,2.97602388282489,0.0,4.3660789252728796,5.970706222595391,1.7352364959417852,2.04310103554436,1.7912118667786172,0.8396305625524767,0.5597537083683178,1.1008489597910252,0.2798768541841589,3.190596137699411,0.3078645396025748,0.0,0.2798768541841589,0.0,0.0,0.0,0.0,0.0,0.0,1.2314581584102993,0.8396305625524767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 13 i,0,1.6781718807485624,2.1332982313426374,1.1594073887480758,2.5574578077701977,4.130891914120709,3.588121069670034,4.748001956494051,5.165343160628069,5.57970132688366,3.212731795064352,5.997326629863242,2.1294628969275182,5.506545874150843,4.5751278089681495,3.2634434389975855,2.740275414890851,3.960479956589698,3.6955577831009494,2.533025307051665,5.191669653650364,2.8061863470617783,3.0476703657914688,2.4676352227642724,1.8219258966041194,2.18912365449603,0.9613904933897301,1.639250338906248,0.9392307834357115,0.20625576187971165,0.46876309518116277,0.2671949642532628,0.13125366665072558,1.4250398093507346,0.8187728729164311,0.09375261903623254,0.3000083809159442,0.6328301784945698,0.14062892855434883,0.5812662380246418,0.0,0.1093780555422713,1.0000279363864808,0.9609643451213836,1.0547169641576162,0.09375261903623254,0.0,0.04687630951811627,0.07031446427717442,0.023438154759058135,0.0,0.04687630951811627,0.9375261903623255,0.04687630951811627,0.04687630951811627,0.0,0.0,0.0,0.04687630951811627,0.9375261903623255,0.0,0.0,0.04687630951811627,0.0,0.0,0.04687630951811627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 13 ii,0,1.369237790963029,0.15213753232922544,2.2059942187737693,1.8256503879507053,2.695877072873875,3.8582078198691576,2.4342005172676076,1.2171002586338036,4.889700289061306,0.7637304122927118,6.088544043815602,0.0,6.094629545108769,1.7495816217860929,3.958618591206446,1.7495816217860929,1.9017191541153184,2.738475581926058,1.8256503879507053,6.5875551498554605,1.7587098737258462,2.3337897459303187,3.836908565343066,0.15213753232922544,1.8256503879507053,2.2851057355849664,1.0649627263045782,1.57918758557736,1.8560778944165506,2.628936558649016,4.198995892286623,2.0629849383842975,1.2171002586338036,0.9888939601399653,0.4564125969876763,0.3042750646584509,0.22820629849383817,1.0649627263045782,1.2931690247984164,0.0,0.7606876616461271,1.0649627263045782,0.45641259698767633,0.4564125969876763,0.4564125969876763,0.0,0.9128251939753526,0.0,0.0,0.0,0.0,0.4564125969876763,0.6085501293169018,0.0,0.0,0.0,0.4564125969876763,0.0,0.0,0.6085501293169018,0.0,0.0,0.6085501293169018,0.6085501293169018,0.0,0.0,0.0,0.0,0.0,0.6085501293169018,1.2171002586338036,0.0,0.6085501293169018,1.2171002586338036,0.6085501293169018,0.6085501293169018,0.0,0.0,0.0,0.0,0.6085501293169018,0.6085501293169018,0.0,0.0,0.0,0.6085501293169018,0.6085501293169018,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 13 iii,0,0.9729868134681855,0.48009217769811785,2.04839329151197,2.7845346306490835,7.329407246191266,3.7767251312251933,2.240430162591217,3.808731276405068,0.9601843553962357,4.032774292664189,10.754064780437837,0.1280245807194981,6.561259761874276,3.1686083728075776,3.8407374215849415,4.160798873383689,2.5924977595698366,3.1366022276277037,3.680706695685569,1.7603379848930985,2.1764178722314673,0.6721290487773651,2.016387146332095,0.1280245807194981,3.008577646908204,2.5284854692100867,1.2162335168352318,2.0163871463320953,0.7041351939572396,2.8165407758289582,0.9601843553962357,1.152221226475483,2.112405581871719,0.0,1.4082703879144791,0.2560491614389962,0.8321597746767377,1.8563564204327223,0.7041351939572396,0.7041351939572396,0.6721290487773651,0.0,1.34425809755473,0.19203687107924716,0.0,0.5761106132377415,0.7681474843169886,0.0,0.19203687107924716,0.19203687107924716,0.19203687107924716,0.0,0.0,0.0,0.0,0.19203687107924716,0.19203687107924716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 13 iv,0,0.2862176653543057,1.2339161573052289,2.9467698746366637,3.183376477996222,5.478842154137754,9.88977439687578,2.8621766535430573,5.387252501224377,3.0428118023444415,4.016587903805425,7.2705647392557085,1.0310196345318436,5.750430916596174,1.4501695044618157,3.7717127901134067,3.6387805855377398,1.7427475623795505,2.8469117113908275,4.958562042449262,2.480553099737316,1.4819714672789608,3.6050705049515672,1.1671320353892245,1.5614763743218236,1.6136315933419416,0.7060035745406207,2.4462069798947996,2.375606622440738,0.5533541530183244,1.190665487873912,1.6562462235169157,1.0952595994224765,0.6411275703936449,0.7505263224846239,0.5838840373227837,0.0,0.9101721758266922,0.0,0.1908117769028705,0.1908117769028705,0.7975932274539986,0.09540588845143524,0.10685459506560746,0.0,0.0,0.48084567779523363,0.1908117769028705,0.0,0.21370919013121492,0.25568778104984646,0.0,0.32056378519682244,0.0,0.0,0.0,0.21370919013121492,0.0,0.42741838026242984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42741838026242984,0.0,0.0,0.0,0.0,0.0,0.48084567779523363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 14 i,0,0.2739368640751369,1.5262196712757625,2.687190190451343,3.3785546569266884,4.8343334202974155,2.649795634402991,3.7177145838768584,1.8184189929559085,3.8046786677102347,2.0653969910426984,7.0745282198452015,1.0261761892338461,5.155230889642578,1.091399252108879,5.076093573354203,2.8263327245847454,4.860422645447429,5.781372293242889,1.5018697278024171,2.2349769545177836,2.182798504217757,2.5202191494912594,3.848160709626922,1.7436298808592043,5.191755804852595,2.243673362901121,1.6827550221758407,2.0436559700843544,1.58100704409079,0.5565701365336114,1.108792068875554,0.9131228802504563,0.9809548656404902,0.9131228802504563,1.004435168275502,0.3130707018001564,1.3435950952256714,0.5478737281502738,0.978345943125489,1.4609966084007302,0.2739368640751369,0.36524915210018244,1.565353509000782,0.20871380120010427,0.0,0.18262457605009128,0.3130707018001564,0.0,0.36524915210018255,0.0,0.0,0.0,0.0,0.18262457605009128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 14 ii,0,3.7732184047590147,1.7676338472744937,5.030957873012021,2.9913803569260664,7.356076241350008,4.89359857090827,4.7395896564283095,7.182226538788394,3.666938379090862,3.56926065315042,9.265509287361908,1.8925059400960824,4.079155032171909,4.623042369794829,3.2293310671360937,1.3937113026587353,1.9688166634870539,2.121160616729392,1.9958722835983982,1.9396798418286831,2.9646716037392262,2.43292460847396,1.8866092023795074,0.356926065315042,3.467281777346122,1.932742503338594,0.4875561490834042,1.1606167293917689,0.8498239650358141,0.6847153089717132,0.13597183440573027,2.665047954352313,0.8352555542066287,0.06798591720286513,0.6798591720286513,0.16996479300716283,0.3399295860143257,0.10100764841568534,0.5778802962243537,0.21367002549471897,0.0,0.0,0.3399295860143257,0.0,0.06798591720286513,0.0,0.0,0.0,0.0,0.10197887580429771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 14 iii,0,1.6444733947697205,4.041773895586618,3.4341730114152083,2.2253782822727906,4.99215137697951,2.1335440537337025,5.392591327004603,4.241459950665799,7.6767008019477405,2.4250643373519716,7.459929309000822,0.12814078400803017,7.727957115550954,1.2632545623458307,4.787126122566661,5.190769592191955,1.8388202505152333,4.1047764477239,1.9690967142567302,2.1282048544000345,1.7918352963789554,1.710679466507203,2.5649513598940703,0.4228645872264995,1.4650762971584785,2.4837955300223182,0.8841714096554081,0.6492466389740196,3.6819118604974,1.5718602838318367,0.9653272395271606,2.729398699371043,0.6983672728437643,0.14736190160923468,1.8324132113148317,0.5317842536333252,0.14736190160923468,0.0,0.0,0.14736190160923468,0.0,0.0,0.0,0.768844704048181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 14 iv,0,5.807738332668526,3.0674112485041873,8.336657359393698,8.224970083765456,6.258476266453927,7.395293179098522,7.451136816912646,7.638611886717192,6.350219385719984,5.624252094136415,6.429996011168725,3.123254886318308,3.3266852812126038,4.20821699242122,3.1711208615875544,3.2070203430394884,2.919824491424013,1.9146390107698439,1.978460311128839,0.7179896290386915,0.7419226166733145,0.4666932588751494,0.43079377742321495,0.47865975269246097,0.29916234543278813,0.0,0.2871958516154766,0.0,0.1435979258077383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 14 v,0,6.517660204552869,3.042780420537961,9.4603279175588,3.4613161268654067,4.117861721744803,5.165815708652646,4.694317150598577,7.20101016951342,6.497314718828617,4.018394902648467,5.125124737204143,5.145470222928394,3.5775760452896974,5.858531055930709,2.033256795553704,3.2859574165754357,1.8346461015788744,1.158723853628763,1.8420738185893155,4.738883452661223,1.4761780197706451,0.0,2.724034477524697,0.7204885500127562,0.8467597391902497,0.8312584167336776,1.3350513965722703,0.6684945309396708,0.838040245308428,0.0,0.0,0.4456630206264472,0.0,0.0,0.0,0.0,0.0,0.3342472654698354,0.6684945309396708,0.0,0.0,0.0,0.3342472654698354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 14 vi,0,2.1843003412969284,3.7315130830489194,5.27872582480091,1.956769055745165,8.168373151308304,6.689419795221842,4.6416382252559725,6.894197952218431,4.141069397042093,2.639362912400455,7.622298065984073,0.7508532423208191,5.210466439135382,1.0466439135381116,4.505119453924915,4.004550625711036,1.6382252559726962,4.914675767918089,0.955631399317406,2.1843003412969284,1.0693970420932877,1.8430034129692834,0.5460750853242321,0.0,0.8191126279863481,0.0,3.822525597269625,2.04778156996587,0.8646188850967006,0.8191126279863481,1.5017064846416381,1.2286689419795223,0.0,0.0,0.6825938566552902,0.0,1.2286689419795223,0.40955631399317405,1.2286689419795223,0.27303754266211605,0.40955631399317405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04778156996587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 15 i,0,1.5783694757068354,2.6763656327202865,5.901729343947299,5.833104584133957,3.8704364534724145,3.4312379906670345,3.911611309360418,5.352731265440572,5.833104584133958,3.3626132308536927,6.450727422454023,0.27449903925336266,6.244853143014,2.676365632720286,3.8978863573977507,1.9901180345868792,4.186110348613781,3.9802360691737584,3.4586878945923707,2.676365632720287,2.2646170738402422,2.744990392533627,2.333241833653583,0.4803733186933847,1.9214932747735387,1.7156189953335166,1.646994235520176,1.0979961570134507,0.8921218775734289,0.6176228383200661,0.3293988471040352,1.8528685149601987,1.715618995333517,0.3431237990667033,0.06862475981334067,0.0,0.0,0.0,1.0568213011254461,0.0,0.0,0.30194894317869897,1.02937139720011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 15 ii,0,1.4875813521051935,1.1953778722273873,5.179970779652012,3.2408022313720286,4.14397662372161,6.176119006508167,6.003453313853103,7.46447071324213,4.051002789215035,2.191526099083544,8.500464869172534,1.7930668083410812,2.775933058839155,3.3204940895205213,3.9181830256342143,3.9845929074246245,4.436180103599415,4.024438836498872,2.922034798778058,1.9657325009961486,1.7930668083410812,2.722805153406827,1.2086598485854698,2.0587063355027233,1.7000929738345067,0.159383716296985,0.7305086996945145,0.9961482268561562,1.0625581086465667,0.39845929074246256,2.749369106122992,0.39845929074246256,1.6602470447602606,0.7969185814849251,0.0,0.06640988179041042,0.0,0.0,0.0,0.39845929074246256,0.9961482268561562,0.8633284632753353,0.0,0.0,0.0,0.0,0.19922964537123128,0.0,0.0,0.2656395271616417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 15 iii,0,1.7699115044247784,0.20822488287350333,3.331598125976053,4.164497657470067,5.5179593961478375,4.164497657470066,7.391983342009369,7.444039562727746,5.465903175429462,1.1972930765226442,12.805830296720455,0.41644976574700665,4.47683498178032,2.49869859448204,9.005726184279018,2.4466423737636642,1.5616866215512752,4.789172306090577,2.6028110359187924,1.87402394586153,4.476834981780321,1.8740239458615304,1.4575741801145237,0.62467464862051,1.6657990629880266,1.041124414367517,1.8740239458615304,0.0,1.5616866215512752,0.9370119729307652,0.6246746486205101,0.6246746486205101,0.0,0.10411244143675166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 15 iv,0,3.8636363636363633,2.727272727272727,8.181818181818182,0.22727272727272727,8.636363636363635,2.5,8.636363636363635,5.2272727272727275,11.363636363636362,4.318181818181818,12.272727272727273,0.6818181818181818,2.954545454545454,1.1363636363636362,6.136363636363637,4.090909090909091,1.1363636363636362,1.3636363636363635,1.3636363636363635,3.4090909090909083,2.5,0.22727272727272727,2.0454545454545454,2.2727272727272725,0.0,0.0,0.0,1.8181818181818181,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 15 v,0,2.5338575797291396,3.669724770642202,3.538663171690695,4.237658366098733,4.71821756225426,5.591961555264309,6.028833551769332,5.98514635211883,7.121013543031893,3.8007863695937094,7.907383136740936,5.417212756662297,6.946264744429883,4.456094364351245,6.378331148973353,4.412407164700745,2.2280471821756227,2.490170380078637,3.2328527741371778,1.9659239842726086,1.834862385321101,1.3106159895150724,0.5242463958060289,0.0,0.7863695937090434,1.0484927916120579,0.26212319790301447,0.0,0.5242463958060289,0.5242463958060289,0.0,0.5242463958060289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 16 i,0,13.294797687861267,2.312138728323699,4.624277456647398,2.8901734104046235,3.4682080924855487,6.358381502890172,0.0,9.248554913294795,8.092485549132947,0.5780346820809248,10.98265895953757,2.312138728323699,2.312138728323699,2.890173410404624,0.0,2.890173410404624,0.5780346820809248,8.863198458574178,5.58766859344894,5.202312138728322,2.890173410404624,0.5780346820809248,0.0,0.5780346820809248,0.0,0.0,0.0,0.0,0.0,2.312138728323699,0.0,0.0,1.1560693641618496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 16 ii,0,6.849315068493149,0.0,15.068493150684931,4.794520547945205,6.1643835616438345,6.8493150684931505,13.698630136986298,6.849315068493149,8.219178082191778,0.0,1.3698630136986298,3.4246575342465744,2.0547945205479445,4.109589041095889,2.0547945205479445,2.0547945205479445,0.0,9.58904109589041,0.0,4.109589041095889,0.6849315068493149,0.0,2.0547945205479445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 16 iii,0,8.307692307692308,1.8461538461538463,7.0769230769230775,14.76923076923077,4.615384615384616,6.769230769230769,6.153846153846155,5.538461538461538,7.384615384615385,1.8461538461538463,5.538461538461538,1.8461538461538463,1.2307692307692308,0.0,4.923076923076923,3.6923076923076925,3.0769230769230766,8.307692307692308,3.3846153846153846,1.2307692307692308,1.5384615384615383,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 16 iv,0,0.0,9.545073960368406,1.674574379012001,1.2559307842590008,9.600893106335471,0.0,0.8372871895060005,1.5629360870778677,2.093217973765001,5.023723137036003,14.261791794585541,0.0,3.7677923527770023,4.6888082612336035,2.5118615685180017,4.6050795422830015,5.219090147920736,6.1680156293608706,0.0,1.5629360870778677,3.1816913201228023,1.674574379012001,2.5118615685180017,0.0,0.0,4.437622104381803,7.535584705554005,0.0,6.279653921295003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
Op. 16 v,0,5.862422997946613,2.6694045174537986,9.527720739219712,6.663244353182753,6.714579055441479,6.540041067761806,5.8316221765913765,5.082135523613962,11.190965092402463,2.5872689938398357,4.958932238193018,2.1560574948665296,5.55441478439425,0.4312114989733059,7.7002053388090355,3.0184804928131417,1.2936344969199178,0.6468172484599589,3.3572895277207393,1.6735112936344967,1.2936344969199178,0.8624229979466118,3.7371663244353184,0.0,0.0,0.0,0.6468172484599589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
